Applicant_ID,Name,Age,Education,Employment_Type,Employment_Years,Dependents,Marital_Status,Annual_Income,Monthly_Expenses,Existing_Loans,Existing_EMI,Savings_Balance,Asset_Value,Credit_Score,Credit_History_Years,Previous_Default,Number_of_Credit_Accounts,Late_Payments,Loan_Amount_Requested,Loan_Term_Months,Loan_Purpose,Monthly_Income,DTI_Ratio,Loan_to_Income,Disposable_Income,Loan_Status,Default_Status
APP_04846,Charles Hernandez,43,Graduate,Salaried,23,4,Married,713030,24856,4,26738,305298,1994404,687,21,1,7,0,622120,120,Home,59419.17,45.0,0.873,7825.17,Rejected,1
APP_04847,Mrs. Cynthia Hubbard,48,Diploma,Business Owner,11,0,Single,461517,20688,0,0,124006,638701,696,18,0,3,2,487043,12,Vehicle,38459.75,0.0,1.055,17771.75,Approved,0
APP_04848,Mark Jefferson,39,Graduate,Contract,6,4,Married,399024,12089,2,14963,202316,1436070,831,21,0,3,1,555878,24,Business,33252.0,45.0,1.393,6200.0,Approved,0
APP_04849,Robert James,30,Graduate,Salaried,6,2,Married,569270,10830,1,17105,138493,700607,711,4,0,2,0,97497,84,Education,47439.17,36.06,0.171,19504.17,Approved,0
APP_04850,Kayla Norris,26,Graduate,Business Owner,6,4,Single,1013644,29360,2,19067,184303,2628004,808,8,0,4,0,705870,12,Education,84470.33,22.57,0.696,36043.33,Approved,0
APP_04851,Jordan Schneider,42,Postgraduate,Salaried,3,1,Married,878649,32150,0,0,325559,1811740,584,3,0,6,2,949713,48,Vehicle,73220.75,0.0,1.081,41070.75,Rejected,1
APP_04852,William Ortega,52,Graduate,Salaried,30,2,Married,481361,20167,2,9912,101216,1534935,671,24,0,2,1,325253,84,Medical,40113.42,24.71,0.676,10034.42,Approved,0
APP_04853,Jonathan Rhodes,55,Graduate,Salaried,0,1,Married,812237,23544,0,0,129016,2419700,808,18,0,5,0,405908,48,Business,67686.42,0.0,0.5,44142.42,Approved,0
APP_04854,Candace Huffman,58,High School,Self-Employed,3,1,Single,941180,24845,1,14069,429916,3530908,702,22,0,2,0,529958,24,Education,78431.67,17.94,0.563,39517.67,Approved,0
APP_04855,Sarah Hall,45,Graduate,Salaried,16,3,Married,529389,20580,1,5700,145671,1852929,751,21,0,7,0,193540,12,Home,44115.75,12.92,0.366,17835.75,Approved,0
APP_04856,Allison Dyer,57,Graduate,Salaried,9,3,Single,811878,19717,3,30445,190174,1306732,764,22,1,3,0,161363,12,Home,67656.5,45.0,0.199,17494.5,Rejected,0
APP_04857,Seth Everett,31,Postgraduate,Contract,5,3,Married,520753,13931,0,0,87428,1134594,554,1,0,8,1,575337,12,Business,43396.08,0.0,1.105,29465.08,Rejected,1
APP_04858,Shelly Gutierrez,21,Graduate,Business Owner,0,1,Single,1231517,40228,2,12300,187031,3122156,850,2,0,1,1,1028608,84,Home,102626.42,11.99,0.835,50098.42,Approved,0
APP_04859,Stephanie Yang,47,Graduate,Salaried,3,2,Married,575439,22008,4,21578,255183,2638840,768,19,0,7,1,744029,84,Medical,47953.25,45.0,1.293,4367.25,Approved,0
APP_04860,Joel Koch,40,High School,Self-Employed,14,0,Single,869894,14799,0,0,221328,2065331,543,14,1,6,5,553154,24,Education,72491.17,0.0,0.636,57692.17,Rejected,1
APP_04861,Roy Miles,41,High School,Salaried,8,0,Single,835166,33177,2,21258,294544,831229,742,4,0,7,1,683448,24,Business,69597.17,30.54,0.818,15162.17,Approved,0
APP_04862,Amy Smith,57,Postgraduate,Salaried,14,0,Married,695449,21475,1,4278,195086,904545,693,13,1,1,2,292634,36,Personal,57954.08,7.38,0.421,32201.08,Approved,0
APP_04863,Matthew Williams,28,Diploma,Contract,6,3,Single,520174,22386,4,19506,10000,1815396,601,1,1,5,4,226242,48,Vehicle,43347.83,45.0,0.435,1455.83,Rejected,1
APP_04864,Dr. Timothy Gill MD,61,Graduate,Salaried,12,3,Single,749228,19783,2,28096,79575,2511231,672,17,1,1,4,1018531,24,Personal,62435.67,45.0,1.359,14556.67,Rejected,1
APP_04865,Alyssa Jenkins,42,Graduate,Self-Employed,16,2,Single,1076781,42237,1,9292,452830,1353659,761,14,0,6,1,1146511,84,Vehicle,89731.75,10.36,1.065,38202.75,Approved,0
APP_04866,Angel Harris,23,Graduate,Business Owner,2,2,Single,867245,32543,2,18560,118995,948033,687,1,0,3,0,1034650,120,Education,72270.42,25.68,1.193,21167.42,Approved,0
APP_04867,Jordan Ward,54,Postgraduate,Self-Employed,26,3,Married,826412,14483,3,25185,328631,2570351,734,22,0,6,0,603671,12,Medical,68867.67,36.57,0.73,29199.67,Approved,0
APP_04868,Teresa Vasquez,64,Postgraduate,Salaried,22,1,Single,728840,25387,2,21675,339348,2904548,604,7,0,1,0,574725,60,Personal,60736.67,35.69,0.789,13674.67,Approved,0
APP_04869,Norman Vargas,65,Postgraduate,Contract,28,1,Married,382243,10963,3,14334,57560,779637,619,11,1,6,1,290398,24,Vehicle,31853.58,45.0,0.76,6556.58,Rejected,1
APP_04870,Justin Johnson,25,Graduate,Business Owner,5,3,Single,1143466,30033,1,16385,266062,4186692,702,5,1,1,2,1156277,84,Personal,95288.83,17.2,1.011,48870.83,Approved,0
APP_04871,Michelle Wu,54,Graduate,Salaried,27,2,Married,818567,36108,2,20996,369695,2998482,596,4,0,6,0,385001,12,Personal,68213.92,30.78,0.47,11109.92,Rejected,1
APP_04872,William Chang,30,High School,Salaried,2,2,Married,642969,26821,4,24111,175671,1653313,645,12,1,6,4,265238,48,Education,53580.75,45.0,0.413,2648.75,Rejected,1
APP_04873,Alison Woods,52,Graduate,Salaried,18,0,Married,676139,28596,2,14173,253629,1163834,589,18,0,1,0,251516,24,Home,56344.92,25.15,0.372,13575.92,Rejected,0
APP_04874,April Thompson,42,Graduate,Salaried,1,2,Married,637840,24978,1,7634,163834,127822,724,17,0,8,0,635678,48,Personal,53153.33,14.36,0.997,20541.33,Approved,0
APP_04875,Michael Armstrong,36,Graduate,Self-Employed,4,0,Married,1041572,34266,1,13257,71869,2916394,683,2,0,5,4,1489455,12,Vehicle,86797.67,15.27,1.43,39274.67,Approved,0
APP_04876,Jeanette Henson,42,Diploma,Salaried,2,3,Married,988705,33877,4,37076,112036,2863647,754,19,0,8,0,1020784,36,Home,82392.08,45.0,1.032,11439.08,Approved,1
APP_04877,Brent Moore,49,High School,Self-Employed,7,2,Single,558102,9830,3,18104,110943,1436251,677,25,0,2,1,801013,24,Vehicle,46508.5,38.93,1.435,18574.5,Approved,0
APP_04878,Amy Morgan,23,Graduate,Business Owner,0,3,Married,538078,14795,0,0,183694,1677295,789,1,0,6,0,350763,60,Education,44839.83,0.0,0.652,30044.83,Approved,0
APP_04879,Jason Mathis,58,Postgraduate,Salaried,29,1,Single,686091,13389,3,25728,270321,1905896,726,1,0,3,0,546310,84,Business,57174.25,45.0,0.796,18057.25,Approved,0
APP_04880,Susan Delgado,58,Graduate,Contract,24,2,Married,342654,11028,2,12849,138466,568388,635,11,1,4,2,508224,12,Home,28554.5,45.0,1.483,4677.5,Rejected,1
APP_04881,Stephanie Wright,51,Graduate,Salaried,20,4,Married,1049576,32543,4,35483,600015,1945467,676,16,0,3,1,1436283,12,Medical,87464.67,40.57,1.368,19438.67,Approved,0
APP_04882,Amy Mclean,35,Graduate,Self-Employed,13,1,Single,555018,22979,4,20813,194534,1281067,738,2,0,6,2,306121,48,Personal,46251.5,45.0,0.552,2459.5,Approved,1
APP_04883,Scott Johnson,44,Postgraduate,Self-Employed,4,4,Married,639214,13326,4,23970,328389,1685786,778,18,0,6,0,843730,36,Vehicle,53267.83,45.0,1.32,15971.83,Approved,0
APP_04884,Daniel White,26,Diploma,Contract,0,3,Married,292994,7519,0,0,43892,671166,623,6,0,7,3,263578,84,Education,24416.17,0.0,0.9,16897.17,Rejected,1
APP_04885,Angela Owen,31,Graduate,Salaried,3,0,Single,357306,6082,1,5227,39077,639664,777,1,0,8,0,441975,24,Vehicle,29775.5,17.55,1.237,18466.5,Approved,0
APP_04886,Vanessa Garrett,42,Graduate,Salaried,2,2,Single,530820,18521,2,19797,62028,1652855,658,18,0,5,0,329214,60,Medical,44235.0,44.75,0.62,5917.0,Approved,1
APP_04887,Becky Rice,46,Graduate,Self-Employed,8,2,Single,448963,19881,4,16836,86567,1378575,740,12,0,3,0,457696,36,Business,37413.58,45.0,1.019,696.58,Approved,1
APP_04888,Theresa Chavez,65,High School,Salaried,6,0,Married,998738,41091,2,17026,339351,941235,708,14,1,7,1,229000,12,Home,83228.17,20.46,0.229,25111.17,Approved,0
APP_04889,Jennifer Decker,62,Graduate,Salaried,13,1,Single,723866,23845,0,0,49072,1877239,699,18,1,7,1,931829,36,Home,60322.17,0.0,1.287,36477.17,Rejected,1
APP_04890,Natasha Howard,30,Diploma,Salaried,5,3,Single,836031,23682,0,0,214826,3551484,697,5,0,2,0,1322068,60,Medical,69669.25,0.0,1.581,45987.25,Approved,0
APP_04891,Paula Jordan,53,High School,Self-Employed,29,3,Single,762142,28267,4,28580,281656,2550093,841,22,0,3,0,1202169,60,Personal,63511.83,45.0,1.577,6664.83,Rejected,1
APP_04892,Tyler Hampton,63,Postgraduate,Salaried,18,1,Married,657948,21082,0,0,276809,1753862,600,21,0,3,3,349278,12,Medical,54829.0,0.0,0.531,33747.0,Rejected,0
APP_04893,Tracey Mcclure,50,Graduate,Salaried,12,4,Single,779144,31760,3,29217,123215,2147627,778,25,0,4,1,913783,36,Home,64928.67,45.0,1.173,3951.67,Approved,1
APP_04894,Randy Rhodes,48,Diploma,Salaried,5,4,Single,532553,23331,3,19970,132659,1619821,555,18,0,2,0,464857,24,Personal,44379.42,45.0,0.873,1078.42,Rejected,1
APP_04895,Jon Mercado,37,Postgraduate,Salaried,1,3,Single,754488,31083,2,19477,180735,1843494,647,10,1,6,5,780402,60,Education,62874.0,30.98,1.034,12314.0,Rejected,1
APP_04896,Marissa Fox,31,Diploma,Salaried,0,3,Married,653387,22165,4,24502,94175,1385620,619,3,0,7,4,800299,120,Vehicle,54448.92,45.0,1.225,7781.92,Rejected,1
APP_04897,Kimberly Clark,38,High School,Business Owner,14,2,Single,876613,32684,2,22277,321926,1753525,719,17,1,6,3,1037992,12,Personal,73051.08,30.5,1.184,18090.08,Rejected,1
APP_04898,John Olson,58,Graduate,Salaried,28,4,Married,719656,16244,1,7001,303460,1048745,736,13,0,4,0,835838,24,Business,59971.33,11.67,1.161,36726.33,Approved,0
APP_04899,Patrick Martinez,58,Diploma,Salaried,31,0,Single,494842,10723,0,0,162971,1214866,698,3,0,1,4,171718,120,Business,41236.83,0.0,0.347,30513.83,Rejected,0
APP_04900,Shelia Arnold,55,High School,Salaried,10,1,Married,682571,19743,2,25596,268463,852603,716,12,0,4,0,796598,12,Personal,56880.92,45.0,1.167,11541.92,Approved,0
APP_04901,Deborah Taylor,23,Diploma,Business Owner,1,2,Single,1482027,34269,3,44406,319277,4600091,653,3,0,5,1,1948261,60,Vehicle,123502.25,35.96,1.315,44827.25,Approved,1
APP_04902,Mary Booker,59,High School,Salaried,22,3,Married,342868,7951,3,12857,134629,1141622,573,13,1,4,1,326767,12,Home,28572.33,45.0,0.953,7764.33,Rejected,1
APP_04903,William Knight,26,Graduate,Salaried,3,3,Single,720791,15429,3,27029,262928,2012984,714,8,0,1,4,784025,84,Personal,60065.92,45.0,1.088,17607.92,Approved,0
APP_04904,Diana Jackson,61,Graduate,Self-Employed,22,1,Married,740277,16815,1,17882,373462,1869143,631,19,0,6,3,168542,60,Vehicle,61689.75,28.99,0.228,26992.75,Rejected,1
APP_04905,Theresa Thomas,33,Postgraduate,Salaried,9,1,Single,400286,16112,0,0,142011,866926,647,9,0,8,6,576396,48,Personal,33357.17,0.0,1.44,17245.17,Rejected,0
APP_04906,Jeremy Jones,34,High School,Salaried,9,4,Single,841692,18410,2,29992,105155,2898277,725,15,0,5,2,621599,60,Home,70141.0,42.76,0.739,21739.0,Approved,0
APP_04907,Richard Adams,38,Graduate,Salaried,14,1,Single,511913,14850,1,7270,112414,1175866,773,19,0,2,0,157154,84,Business,42659.42,17.04,0.307,20539.42,Approved,0
APP_04908,Tina Morgan,45,Graduate,Business Owner,17,1,Married,1649206,58719,2,15349,559750,5020373,686,6,0,1,0,2226693,36,Personal,137433.83,11.17,1.35,63365.83,Rejected,0
APP_04909,Meghan Morgan,35,High School,Self-Employed,10,1,Single,885648,17900,2,14567,319324,3122878,767,14,0,4,0,762376,84,Education,73804.0,19.74,0.861,41337.0,Approved,0
APP_04910,Patricia Alexander,30,Postgraduate,Salaried,6,4,Married,545563,11606,2,19896,148944,629556,749,1,0,8,0,561595,60,Home,45463.58,43.76,1.029,13961.58,Approved,0
APP_04911,Beverly Fernandez,28,Graduate,Salaried,3,0,Single,504578,21591,2,18921,109675,872570,646,7,1,8,3,518646,36,Home,42048.17,45.0,1.028,1536.17,Rejected,1
APP_04912,Dorothy Robinson,50,Graduate,Salaried,19,4,Single,736592,32113,0,0,191755,1889925,622,22,0,3,3,417446,24,Home,61382.67,0.0,0.567,29269.67,Approved,0
APP_04913,Chelsea Johnson,30,High School,Self-Employed,2,3,Single,778597,28892,2,19620,492856,1444363,572,10,0,5,2,104362,48,Vehicle,64883.08,30.24,0.134,16371.08,Rejected,1
APP_04914,Phillip Gutierrez,29,Graduate,Salaried,6,1,Single,913232,40399,0,0,11243,2888596,721,4,0,8,1,365727,60,Personal,76102.67,0.0,0.4,35703.67,Approved,0
APP_04915,Megan Little,53,Graduate,Self-Employed,23,0,Married,1394575,47819,2,12764,205334,4043890,685,13,0,8,0,704724,36,Home,116214.58,10.98,0.505,55631.58,Approved,0
APP_04916,Daisy Warren,57,Graduate,Contract,10,3,Married,565788,17518,3,21217,118666,702029,659,23,0,6,0,622816,12,Education,47149.0,45.0,1.101,8414.0,Approved,0
APP_04917,Patrick Davis,55,High School,Salaried,17,2,Married,459068,12580,2,17215,95159,1099767,694,21,0,6,2,169339,84,Home,38255.67,45.0,0.369,8460.67,Approved,0
APP_04918,Becky Miller,50,Diploma,Salaried,2,1,Married,694882,15854,2,21893,233595,1751723,592,2,0,3,2,711747,84,Personal,57906.83,37.81,1.024,20159.83,Rejected,1
APP_04919,Jessica Smith,22,Graduate,Self-Employed,2,2,Married,1215871,52738,0,0,94785,2786891,698,1,0,7,1,789875,60,Vehicle,101322.58,0.0,0.65,48584.58,Approved,0
APP_04920,Jessica Mcdonald,26,Graduate,Salaried,4,3,Married,528929,11242,4,19834,59569,2074045,687,5,0,8,1,772906,120,Vehicle,44077.42,45.0,1.461,13001.42,Rejected,0
APP_04921,Katherine Alexander,52,High School,Salaried,3,1,Single,915777,37029,4,34341,416126,2446537,602,7,1,8,0,946516,36,Personal,76314.75,45.0,1.034,4944.75,Rejected,1
APP_04922,Christina Ray,58,Postgraduate,Self-Employed,22,1,Married,664628,21984,3,24923,233262,1493363,684,10,0,1,1,1083027,84,Medical,55385.67,45.0,1.63,8478.67,Rejected,1
APP_04923,Douglas Gonzalez,41,Graduate,Salaried,6,0,Single,876206,36397,1,7865,203866,2763050,693,16,1,5,1,1118478,24,Personal,73017.17,10.77,1.277,28755.17,Rejected,1
APP_04924,Stephanie Allen,39,Graduate,Salaried,10,2,Married,672365,24270,2,14618,263474,1192697,761,15,0,4,0,309966,60,Vehicle,56030.42,26.09,0.461,17142.42,Approved,0
APP_04925,Carrie Rivera,47,Postgraduate,Salaried,4,4,Married,630966,22939,2,23661,281129,1815212,743,11,0,8,0,294651,84,Vehicle,52580.5,45.0,0.467,5980.5,Rejected,1
APP_04926,Cindy Knapp,65,Graduate,Salaried,34,4,Married,457293,17685,3,17148,187715,1268956,650,7,0,1,1,203371,84,Vehicle,38107.75,45.0,0.445,3274.75,Rejected,1
APP_04927,Patricia Lin,47,Diploma,Contract,0,1,Married,675323,22043,0,0,296248,1995038,650,24,0,1,1,663306,60,Vehicle,56276.92,0.0,0.982,34233.92,Approved,0
APP_04928,David Lucas,40,Graduate,Salaried,0,2,Married,609923,15712,1,17954,209062,2041224,586,7,0,4,0,176611,48,Medical,50826.92,35.32,0.29,17160.92,Rejected,1
APP_04929,Karen Martin MD,48,Graduate,Salaried,14,1,Married,549721,22874,3,20614,217312,1013740,814,12,0,3,0,800159,36,Medical,45810.08,45.0,1.456,2322.08,Rejected,0
APP_04930,Susan Horton,34,Diploma,Business Owner,6,0,Married,1543269,36147,2,17209,375094,5236742,641,16,0,5,1,1930323,84,Home,128605.75,13.38,1.251,75249.75,Rejected,0
APP_04931,Sara Brown,53,Graduate,Business Owner,7,1,Married,1163493,30758,1,6110,208164,3233518,606,22,0,2,5,1716241,60,Vehicle,96957.75,6.3,1.475,60089.75,Rejected,0
APP_04932,Holly Harris,29,High School,Salaried,5,1,Married,546391,11671,3,20489,148676,1928555,742,3,0,7,0,883986,120,Business,45532.58,45.0,1.618,13372.58,Rejected,0
APP_04933,Jay Mcdonald,49,Graduate,Salaried,5,2,Married,695300,25628,3,20951,146923,1620784,630,2,0,1,2,299067,60,Vehicle,57941.67,36.16,0.43,11362.67,Rejected,0
APP_04934,Melissa Lewis,46,Postgraduate,Salaried,24,4,Single,619159,26641,1,7305,162634,215598,695,2,0,8,3,857867,60,Medical,51596.58,14.16,1.386,17650.58,Rejected,0
APP_04935,Amanda Wright,30,Graduate,Salaried,7,0,Single,798249,35635,1,14609,322956,3002882,695,9,0,5,2,487483,60,Business,66520.75,21.96,0.611,16276.75,Approved,1
APP_04936,Michael Pierce,28,High School,Salaried,0,2,Married,1003734,28131,0,0,316440,3822686,615,10,0,5,1,1071276,48,Medical,83644.5,0.0,1.067,55513.5,Approved,1
APP_04937,Mary West,56,Graduate,Self-Employed,14,4,Single,868201,15374,0,0,10000,2006154,725,23,0,4,3,785631,24,Vehicle,72350.08,0.0,0.905,56976.08,Approved,0
APP_04938,Erika Garza,43,High School,Salaried,7,1,Married,763669,18139,3,28637,290889,2625602,850,21,0,4,0,1087708,48,Vehicle,63639.08,45.0,1.424,16863.08,Rejected,0
APP_04939,Jason Valencia,45,Graduate,Business Owner,15,3,Married,683183,28233,4,25619,258193,1274258,694,22,0,8,3,472207,12,Vehicle,56931.92,45.0,0.691,3079.92,Approved,0
APP_04940,Julie Smith,35,Diploma,Salaried,4,2,Married,643165,18108,2,19968,250163,1630538,699,17,0,7,1,299451,120,Vehicle,53597.08,37.26,0.466,15521.08,Approved,0
APP_04941,Ryan Newton,37,Diploma,Salaried,10,1,Married,618579,12346,0,0,286687,1591637,695,14,0,2,0,645031,60,Business,51548.25,0.0,1.043,39202.25,Approved,0
APP_04942,David Davenport,54,Graduate,Self-Employed,2,3,Married,382995,14581,0,0,239708,1365735,676,3,0,7,4,232540,84,Home,31916.25,0.0,0.607,17335.25,Approved,0
APP_04943,Kelly Snow,62,Graduate,Salaried,4,4,Married,462040,17480,4,17326,10000,789377,695,1,0,3,3,213016,84,Home,38503.33,45.0,0.461,3697.33,Rejected,1
APP_04944,Jennifer Weber,54,Graduate,Business Owner,26,2,Married,897817,35552,2,16613,134015,1609361,678,2,0,1,1,552372,120,Personal,74818.08,22.2,0.615,22653.08,Approved,0
APP_04945,Lori Terrell,44,Graduate,Salaried,7,1,Single,699753,16949,0,0,246512,649785,637,19,1,3,3,390938,24,Vehicle,58312.75,0.0,0.559,41363.75,Rejected,0
APP_04946,Terry Lang,21,Graduate,Salaried,0,3,Single,692540,28940,3,21488,179724,2087814,829,3,0,3,1,408639,120,Education,57711.67,37.23,0.59,7283.67,Approved,0
APP_04947,Martin Anderson,49,Diploma,Salaried,4,2,Single,622624,14348,2,17263,184938,1321313,593,20,0,6,6,551081,120,Home,51885.33,33.27,0.885,20274.33,Rejected,1
APP_04948,Donna Pearson,50,High School,Salaried,11,0,Married,482364,18736,3,18088,142384,2216232,564,19,0,8,6,241947,48,Personal,40197.0,45.0,0.502,3373.0,Rejected,1
APP_04949,Larry Patel,64,Graduate,Salaried,0,2,Single,579042,16748,4,21714,155440,1816233,726,15,0,2,0,347757,48,Medical,48253.5,45.0,0.601,9791.5,Approved,1
APP_04950,Chase Pope,37,Graduate,Self-Employed,4,0,Married,678716,29227,2,19786,15755,1374657,654,17,0,5,1,487249,48,Personal,56559.67,34.98,0.718,7546.67,Approved,1
APP_04951,Lauren Jimenez,39,Graduate,Salaried,14,0,Single,473440,18734,4,17754,137739,1254567,694,17,0,6,0,576659,48,Medical,39453.33,45.0,1.218,2965.33,Rejected,0
APP_04952,Mary Hill,49,Diploma,Salaried,21,3,Married,640352,13534,4,24013,154167,1467476,631,16,0,7,1,586403,24,Home,53362.67,45.0,0.916,15815.67,Approved,0
APP_04953,John Duncan,61,Diploma,Salaried,10,3,Single,926496,16682,2,19151,567091,1876595,667,10,0,4,4,1126180,36,Personal,77208.0,24.8,1.216,41375.0,Rejected,0
APP_04954,Katherine Walker,55,High School,Salaried,33,3,Married,496808,12924,3,18630,24743,676987,750,25,0,6,0,614897,84,Personal,41400.67,45.0,1.238,9846.67,Approved,0
APP_04955,Kelsey Beck,34,Graduate,Self-Employed,14,4,Married,970592,17854,3,36397,339548,1345267,622,16,0,2,6,1066557,48,Education,80882.67,45.0,1.099,26631.67,Approved,1
APP_04956,Phillip Villanueva,31,Graduate,Salaried,0,3,Married,585672,14006,1,10860,111484,1192160,680,13,0,5,0,445370,60,Home,48806.0,22.25,0.76,23940.0,Rejected,0
APP_04957,Joe Richmond,38,High School,Contract,13,4,Single,491552,19421,0,0,311596,1049316,615,16,0,1,4,634858,36,Medical,40962.67,0.0,1.292,21541.67,Rejected,1
APP_04958,Steven Garcia,30,Graduate,Business Owner,6,0,Single,1047743,42332,1,7828,453839,3554319,664,12,0,8,0,740654,120,Business,87311.92,8.97,0.707,37151.92,Approved,0
APP_04959,Sophia Russell,55,Graduate,Business Owner,13,0,Married,497149,13051,4,18643,109454,1296419,756,19,0,5,0,389030,48,Home,41429.08,45.0,0.783,9735.08,Rejected,0
APP_04960,Julia Long,45,Postgraduate,Salaried,19,0,Married,616184,15529,2,19864,271594,1142296,655,5,0,8,0,429955,36,Education,51348.67,38.68,0.698,15955.67,Approved,0
APP_04961,Ann Johnson,24,Graduate,Salaried,0,2,Married,415034,15854,4,15563,145117,734390,625,6,0,6,6,332741,60,Business,34586.17,45.0,0.802,3169.17,Rejected,1
APP_04962,Andrew James,52,Postgraduate,Salaried,4,4,Married,572254,26106,2,21459,119488,2189134,763,13,0,5,0,337455,36,Vehicle,47687.83,45.0,0.59,122.83,Approved,0
APP_04963,Benjamin Hart,29,Graduate,Business Owner,6,0,Married,709139,19143,0,0,191111,2921115,553,5,0,3,2,760932,120,Vehicle,59094.92,0.0,1.073,39951.92,Approved,1
APP_04964,Dr. Sara Phillips,46,Graduate,Salaried,20,1,Single,1004926,16770,2,17030,305403,1387209,677,2,1,6,1,626843,36,Business,83743.83,20.34,0.624,49943.83,Rejected,0
APP_04965,Christine Romero,30,Graduate,Salaried,9,0,Married,475762,14831,1,10048,214787,773469,647,3,1,5,3,551040,12,Business,39646.83,25.34,1.158,14767.83,Rejected,1
APP_04966,Tristan Blair,58,Graduate,Salaried,8,0,Single,800801,23176,1,8256,106811,3235934,628,5,0,5,4,764590,24,Vehicle,66733.42,12.37,0.955,35301.42,Rejected,1
APP_04967,Isabel White,58,Graduate,Salaried,8,2,Single,799872,24788,3,24451,209061,1859966,757,8,0,3,1,1007978,36,Vehicle,66656.0,36.68,1.26,17417.0,Rejected,0
APP_04968,Joseph Jones,39,Postgraduate,Business Owner,8,1,Married,253248,6373,2,9496,10000,340606,722,20,0,6,0,250507,12,Home,21104.0,45.0,0.989,5235.0,Rejected,0
APP_04969,Travis Hoffman,52,Graduate,Business Owner,14,2,Married,1598739,68000,4,32547,303900,3557093,714,3,0,4,2,1716055,36,Business,133228.25,24.43,1.073,32681.25,Rejected,0
APP_04970,Kristen Brown,37,Postgraduate,Salaried,17,4,Married,556123,22539,2,15920,189369,737479,725,11,0,3,0,691415,48,Business,46343.58,34.35,1.243,7884.58,Rejected,0
APP_04971,Mrs. Shannon Gray,32,High School,Salaried,8,2,Married,540200,11923,0,0,165768,1755222,767,2,0,6,1,811874,24,Medical,45016.67,0.0,1.503,33093.67,Approved,0
APP_04972,Christopher Arnold,56,Graduate,Contract,22,4,Married,738025,32217,1,5874,326971,2138202,749,9,1,4,0,465581,84,Vehicle,61502.08,9.55,0.631,23411.08,Approved,0
